Date,Mkt-RF,SMB,HML,RMW,CMA,RF,QMJ,BAB,UMD,Momentum ,TSMOM,Carry,ESG,E,S,G
2020/4/1,13.65,2.58,-1.18,2.7,-1.01,0,-2.884576437,-1.791345902,-8.6879353,-5.39,-1.373409762,1.628934348,,,,
2020/5/1,5.58,1.97,-4.8,0.96,-3.25,0.01,-2.813568151,4.447826753,-1.193331516,0.35,-4.325502593,-1.729613505,,,,
2020/6/1,2.46,1.96,-2.04,0.09,0.53,0.01,-1.02665825,5.083334181,-1.039558661,-0.78,-1.644397631,-0.121557597,,,,
2020/7/1,5.77,-3.17,-1.53,0.36,0.9,0.01,0.485949119,6.488116227,6.948654327,7.61,-2.701796406,-0.932679872,,,,
2020/8/1,7.63,-0.91,-2.92,4.36,-1.32,0.01,0.430279832,-3.981332292,-0.151900982,0.41,-2.455674934,0.074293368,,,,
2020/9/1,-3.63,-0.01,-2.61,-1.38,-1.83,0.01,0.0638963,1.293644395,3.537449891,3.17,-2.006142404,-0.119964415,,,,
2020/10/1,-2.1,4.67,4.16,-0.93,-0.75,0.01,1.02566406,-2.00846308,-2.023446862,-3.1,0.206654873,0.531177688,,,,
2020/11/1,12.47,7.01,2.13,-2.11,1.38,0.01,-9.070873757,-5.059978913,-16.83483319,-12.45,-7.480184429,2.450506733,,,,
2020/12/1,4.63,4.72,-1.43,-1.97,-0.08,0.01,-1.136435018,5.366907232,-0.927760093,-2.26,3.736516317,-1.589918981,,,,
2021/1/1,-0.03,6.77,2.99,-3.62,4.77,0,-4.725312535,10.72043203,-0.501477803,4.52,-0.983518574,0.762076907,,,,
2021/2/1,2.78,4.52,7.18,0.45,-1.89,0,0.328802305,-1.92845077,-7.552345372,-7.93,-4.525694878,1.528139863,,,,
2021/3/1,3.08,-0.92,7.41,6.35,3.48,0,4.766645124,-2.979721922,-4.518481743,-6.11,-0.063771843,1.876175094,,,,
2021/4/1,4.93,-3.09,-0.93,2.3,-2.79,0,2.15566638,0.324674482,0.899644779,1.14,4.421424246,1.909962624,,,,
2021/5/1,0.29,1.2,7.04,2.34,3.1,0,1.679259178,-0.744475689,1.146850295,0.88,2.927894794,0.629719881,,,,
2021/6/1,2.75,-0.24,-7.76,-2.14,-0.99,0,-2.386312606,0.258618578,2.734934828,2.24,-3.899216116,1.358463976,,,,
2021/7/1,1.27,-4.56,-1.75,5.37,-0.55,0,6.773336412,3.770762042,-2.837012464,-2.29,-3.482193441,0.834627575,,,,
2021/8/1,2.9,-0.79,-0.13,-0.26,-1.67,0,-0.253650265,0.413610808,2.115689353,2.52,1.307778086,,,,,
2021/9/1,-4.37,1.25,5.09,-1.94,2.08,0,-1.902527318,-2.252826616,1.855839814,1.57,1.079760843,,,,,
2021/10/1,6.65,-2.69,-0.44,1.74,-1.48,0,1.918425333,1.364075498,3.94996404,3.21,6.435551261,,,,,
2021/11/1,-1.55,-1.74,-0.52,7.38,1.6,0,5.594688912,0.562617418,1.627323279,0.82,-11.4802224,,,,,
